Time,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRate,Weight,Seconds,Pace,Speed,MinHeartTarget,MaxHeartTarget
2015.09.23D18:49:32.000,53.33769609,-6.189714549,11.60000038,4298.310059,162,0,1380,2.8901,3.1147,105,157
2015.09.23D18:49:33.000,53.33769333,-6.1897578,11.39999962,4301.200195,162,0,1381,3.04,3.1146,105,157
2015.09.23D18:49:34.000,53.33769232,-6.189803397,11.19999981,4304.240234,163,0,1382,2.7896,3.1145,105,157
2015.09.23D18:49:35.000,53.3376924,-6.189845391,11.19999981,4307.029785,163,0,1383,3.8804,3.1143,105,157
2015.09.23D18:49:36.000,53.33769416,-6.189903561,11.19999981,4310.910156,162,0,1384,2.4897,3.1148,105,157
2015.09.23D18:49:37.000,53.33769366,-6.189941028,11,4313.399902,163,0,1385,2.4302,3.1144,105,157
2015.09.23D18:49:38.000,53.33769861,-6.189976484,10.80000019,4315.830078,163,0,1386,3.3198,3.1139,105,157
2015.09.23D18:49:39.000,53.33769877,-6.190026607,10.39999962,4319.149902,163,0,1387,3.2803,3.114,105,157
2015.09.23D18:49:40.000,53.33769827,-6.190076061,11,4322.430176,163,0,1388,2.75,3.1141,105,157
2015.09.23D18:49:41.000,53.33770255,-6.190116629,10.60000038,4325.180176,163,0,1389,3.96,3.1139,105,157
2015.09.23D18:49:42.000,53.33770221,-6.190176476,11,4329.140137,163,0,1390,3.8398,3.1145,105,157
2015.09.23D18:49:43.000,53.33770338,-6.190234059,11.19999981,4332.97998,163,0,1391,3.3198,3.115,105,157
2015.09.23D18:49:44.000,53.33770213,-6.190284016,11.19999981,4336.299805,163,0,1392,3.3901,3.1152,105,157
2015.09.23D18:49:45.000,53.33770087,-6.190335061,11.39999962,4339.689941,163,0,1393,3.79,3.1154,105,157
2015.09.23D18:49:46.000,53.33770246,-6.190391807,11.60000038,4343.47998,163,0,1394,2.9702,3.1158,105,157
2015.09.23D18:49:47.000,53.33770397,-6.190436399,11.80000019,4346.450195,163,0,1395,3.23,3.1157,105,157
2015.09.23D18:49:48.000,53.3377028,-6.190485014,12.19999981,4349.680176,162,0,1396,3.3999,3.1158,105,157
2015.09.23D18:49:49.000,53.3377033,-6.190536227,12.19999981,4353.080078,162,0,1397,3.0498,3.116,105,157
2015.09.23D18:49:50.000,53.33770355,-6.190581992,12.19999981,4356.129883,163,0,1398,3.1802,3.116,105,157
2015.09.23D18:49:51.000,53.33770095,-6.190629685,12.39999962,4359.310059,162,0,1399,3.1802,3.116,105,157
2015.09.23D18:49:52.000,53.33770087,-6.190677462,12.19999981,4362.490234,162,0,1400,2.8096,3.1161,105,157
2015.09.23D18:49:53.000,53.33769953,-6.190719707,12,4365.299805,162,0,1401,3.4702,3.1158,105,157
2015.09.23D18:49:54.000,53.33769819,-6.190771842,12.19999981,4368.77002,162,0,1402,2.8501,3.1161,105,157
2015.09.23D18:49:55.000,53.3376971,-6.190814758,12.39999962,4371.620117,162,0,1403,3.1797,3.1159,105,157
2015.09.23D18:49:56.000,53.33769861,-6.190862367,12.39999962,4374.799805,163,0,1404,3.3203,3.116,105,157
2015.09.23D18:49:57.000,53.33770045,-6.190912155,12.39999962,4378.120117,163,0,1405,2.8896,3.1161,105,157
2015.09.23D18:49:58.000,53.33770221,-6.19095549,12.39999962,4381.009766,163,0,1406,3.4102,3.1159,105,157
2015.09.23D18:49:59.000,53.33769861,-6.191006619,12.39999962,4384.419922,162,0,1407,3.27,3.1161,105,157
2015.09.23D18:50:00.000,53.33769525,-6.191055402,12.39999962,4387.689941,163,0,1408,3.5103,3.1163,105,157
2015.09.23D18:50:01.000,53.33769232,-6.191107873,12.60000038,4391.200195,162,0,1409,3.1597,3.1165,105,157
2015.09.23D18:50:02.000,53.33769274,-6.191155398,12.39999962,4394.359863,163,0,1410,3.21,3.1166,105,157
2015.09.23D18:50:03.000,53.33768989,-6.191203343,12.39999962,4397.569824,163,0,1411,3.5801,3.1166,105,157
2015.09.23D18:50:04.000,53.33768771,-6.191257155,12.60000038,4401.149902,162,0,1412,2.9502,3.117,105,157
2015.09.23D18:50:05.000,53.33768704,-6.191301495,12.60000038,4404.100098,163,0,1413,3.27,3.1168,105,157
2015.09.23D18:50:06.000,53.33768981,-6.191350445,12.80000019,4407.370117,163,0,1414,3.4297,3.117,105,157
2015.09.23D18:50:07.000,53.3376893,-6.191402161,12.60000038,4410.799805,163,0,1415,3.3701,3.1172,105,157
2015.09.23D18:50:08.000,53.3376888,-6.19145304,13,4414.169922,163,0,1416,3.0503,3.1174,105,157
2015.09.23D18:50:09.000,53.33768696,-6.191498972,13,4417.220215,162,0,1417,2.9697,3.1173,105,157
2015.09.23D18:50:10.000,53.33768897,-6.191543397,13,4420.189941,163,0,1418,2.9902,3.1172,105,157
2015.09.23D18:50:11.000,53.33769173,-6.19158824,13,4423.180176,163,0,1419,3.1597,3.1171,105,157
2015.09.23D18:50:12.000,53.33769458,-6.191635765,13.39999962,4426.339844,163,0,1420,2.7002,3.1171,105,157
2015.09.23D18:50:13.000,53.33769735,-6.19167625,13.39999962,4429.040039,163,0,1421,3.1201,3.1168,105,157
2015.09.23D18:50:14.000,53.33769894,-6.191723356,13.19999981,4432.160156,163,0,1422,3.2397,3.1168,105,157
2015.09.23D18:50:15.000,53.3377007,-6.191772306,13.60000038,4435.399902,162,0,1423,2.8999,3.1169,105,157
2015.09.23D18:50:16.000,53.33769986,-6.19181606,13.60000038,4438.299805,162,0,1424,2.6602,3.1168,105,157
2015.09.23D18:50:17.000,53.33770104,-6.191856042,13.39999962,4440.959961,162,0,1425,3.7202,3.1165,105,157
2015.09.23D18:50:18.000,53.33769836,-6.191911949,13.60000038,4444.680176,162,0,1426,3.4097,3.1169,105,157
2015.09.23D18:50:19.000,53.33769576,-6.191963246,13.80000019,4448.089844,162,0,1427,3.6504,3.1171,105,157
2015.09.23D18:50:20.000,53.33769391,-6.192018399,14,4451.740234,162,0,1428,3.4199,3.1175,105,157
2015.09.23D18:50:21.000,53.33768964,-6.192069445,14.39999962,4455.160156,161,0,1429,3,3.1177,105,157
2015.09.23D18:50:22.000,53.33768193,-6.192113115,14.60000038,4458.160156,161,0,1430,3.29,3.1176,105,157
2015.09.23D18:50:23.000,53.337666,-6.192155275,14.60000038,4461.450195,161,0,1431,3.54,3.1177,105,157
2015.09.23D18:50:24.000,53.33765913,-6.192207076,14.80000019,4464.990234,162,0,1432,2.8696,3.118,105,157
2015.09.23D18:50:25.000,53.33765494,-6.192249572,15,4467.859863,161,0,1433,3.6899,3.1178,105,157
2015.09.23D18:50:26.000,53.33763516,-6.192294834,15.19999981,4471.549805,161,0,1434,3.1704,3.1182,105,157
2015.09.23D18:50:27.000,53.33761781,-6.192332804,15.39999962,4474.720215,161,0,1435,2.5996,3.1183,105,157
2015.09.23D18:50:28.000,53.33761395,-6.192371361,15.60000038,4477.319824,161,0,1436,2.3604,3.1179,105,157
2015.09.23D18:50:29.000,53.33761093,-6.192406481,15.60000038,4479.680176,161,0,1437,2.6797,3.1174,105,157
2015.09.23D18:50:30.000,53.33760322,-6.192445038,15.60000038,4482.359863,160,0,1438,1.3804,3.1171,105,157
2015.09.23D18:50:31.000,53.33759895,-6.192464987,15.60000038,4483.740234,160,0,1439,4.0195,3.1159,105,157
2015.09.23D18:50:32.000,53.33759601,-6.192525337,15.60000038,4487.759766,160,0,1440,3.3101,3.1165,105,157
2015.09.23D18:50:33.000,53.33759442,-6.192575209,15.80000019,4491.069824,160,0,1441,2.6201,3.1166,105,157
2015.09.23D18:50:34.000,53.33759367,-6.192614771,15.60000038,4493.689941,159,0,1442,2.46,3.1163,105,157
2015.09.23D18:50:35.000,53.33759408,-6.192651819,15.80000019,4496.149902,160,0,1443,3.7402,3.1158,105,157
2015.09.23D18:50:36.000,53.33758738,-6.192707224,15.80000019,4499.890137,160,0,1444,3.23,3.1163,105,157
2015.09.23D18:50:37.000,53.33758243,-6.192755168,16.20000076,4503.120117,160,0,1445,2.54,3.1163,105,157
2015.09.23D18:50:38.000,53.33757355,-6.192790875,16.20000076,4505.660156,160,0,1446,3.04,3.1159,105,157
2015.09.23D18:50:39.000,53.33756877,-6.192835886,16.20000076,4508.700195,160,0,1447,3.3799,3.1159,105,157
2015.09.23D18:50:40.000,53.3375557,-6.192882322,16.20000076,4512.080078,160,0,1448,3.0698,3.1161,105,157
2015.09.23D18:50:41.000,53.3375401,-6.192920627,16.20000076,4515.149902,160,0,1449,3.27,3.116,105,157
2015.09.23D18:50:42.000,53.33752058,-6.192957759,16.60000038,4518.419922,161,0,1450,3.1001,3.1162,105,157
2015.09.23D18:50:43.000,53.33750524,-6.192996399,16.79999924,4521.52002,161,0,1451,3.2598,3.1161,105,157
2015.09.23D18:50:44.000,53.33748906,-6.193037303,17,4524.779785,161,0,1452,2.1504,3.1162,105,157
2015.09.23D18:50:45.000,53.33747833,-6.193064377,17,4526.930176,160,0,1453,3.29,3.1156,105,157
2015.09.23D18:50:46.000,53.3374619,-6.193105448,17.39999962,4530.220215,161,0,1454,2.8999,3.1157,105,157
2015.09.23D18:50:47.000,53.33744623,-6.193140317,17.60000038,4533.120117,161,0,1455,3.3599,3.1155,105,157
2015.09.23D18:50:48.000,53.33742586,-6.193177616,18,4536.47998,161,0,1456,3.5103,3.1157,105,157
2015.09.23D18:50:49.000,53.33740868,-6.193221789,18.20000076,4539.990234,161,0,1457,3.2397,3.116,105,157
2015.09.23D18:50:50.000,53.33739091,-6.193260346,18.60000038,4543.22998,160,0,1458,3.5801,3.1161,105,157
2015.09.23D18:50:51.000,53.33737129,-6.193302842,18.79999924,4546.810059,160,0,1459,3.21,3.1164,105,157
2015.09.23D18:50:52.000,53.33734824,-6.193332011,19,4550.02002,161,0,1460,3.1499,3.1165,105,157
2015.09.23D18:50:53.000,53.33732628,-6.19336185,18.79999924,4553.169922,160,0,1461,3.5898,3.1165,105,157
2015.09.23D18:50:54.000,53.33730055,-6.193394456,18.39999962,4556.759766,160,0,1462,3.3901,3.1168,105,157
2015.09.23D18:50:55.000,53.33727356,-6.193418009,18.20000076,4560.149902,160,0,1463,2.8003,3.117,105,157
2015.09.23D18:50:56.000,53.33725093,-6.193436785,18,4562.950195,160,0,1464,2.8496,3.1168,105,157
2015.09.23D18:50:57.000,53.33722922,-6.193459416,17.39999962,4565.799805,160,0,1465,2.98,3.1166,105,157
2015.09.23D18:50:58.000,53.33720759,-6.193485903,17.20000076,4568.779785,161,0,1466,2.4902,3.1165,105,157
2015.09.23D18:50:59.000,53.3371884,-6.193505013,17.20000076,4571.27002,160,0,1467,2.5898,3.1161,105,157
2015.09.23D18:51:00.000,53.33716678,-6.193519849,17,4573.859863,161,0,1468,2.4399,3.1157,105,157
2015.09.23D18:51:01.000,53.33714599,-6.193531668,16.79999924,4576.299805,160,0,1469,2.73,3.1152,105,157
2015.09.23D18:51:02.000,53.33712294,-6.193545498,16.39999962,4579.029785,160,0,1470,3.3101,3.115,105,157
2015.09.23D18:51:03.000,53.33709536,-6.193564022,16.39999962,4582.339844,161,0,1471,2.6699,3.1151,105,157
2015.09.23D18:51:04.000,53.33707164,-6.193570644,16.20000076,4585.009766,160,0,1472,2.6104,3.1148,105,157
2015.09.23D18:51:05.000,53.33704976,-6.193584809,16.20000076,4587.620117,161,0,1473,3.6001,3.1145,105,157
2015.09.23D18:51:06.000,53.33701959,-6.193604339,16.20000076,4591.220215,161,0,1474,3.1899,3.1148,105,157
2015.09.23D18:51:07.000,53.33699143,-6.193613727,16.20000076,4594.410156,160,0,1475,2.2197,3.1149,105,157
2015.09.23D18:51:08.000,53.3369719,-6.193620265,16.20000076,4596.629883,161,0,1476,2.5703,3.1142,105,157
2015.09.23D18:51:09.000,53.33695128,-6.193638034,16.39999962,4599.200195,160,0,1477,3.3096,3.1139,105,157
2015.09.23D18:51:10.000,53.33692345,-6.193655636,16.20000076,4602.509766,161,0,1478,2.8701,3.114,105,157
2015.09.23D18:51:11.000,53.33689847,-6.193666365,16,4605.379883,160,0,1479,2.7002,3.1138,105,157
2015.09.23D18:51:12.000,53.33687508,-6.193676842,15.60000038,4608.080078,161,0,1480,2.7197,3.1136,105,157
2015.09.23D18:51:13.000,53.33685312,-6.193695031,15.60000038,4610.799805,161,0,1481,3.2402,3.1133,105,157
2015.09.23D18:51:14.000,53.33682655,-6.193715064,15.39999962,4614.040039,161,0,1482,2.7798,3.1134,105,157
2015.09.23D18:51:15.000,53.33680577,-6.193738114,15.39999962,4616.819824,161,0,1483,3.1504,3.1132,105,157
2015.09.23D18:51:16.000,53.3367833,-6.193766948,15.19999981,4619.970215,161,0,1484,2.9097,3.1132,105,157
2015.09.23D18:51:17.000,53.33676076,-6.193788992,15.19999981,4622.879883,161,0,1485,3.2603,3.1131,105,157
2015.09.23D18:51:18.000,53.33673368,-6.193807768,15,4626.140137,161,0,1486,2.71,3.1131,105,157
2015.09.23D18:51:19.000,53.33671072,-6.193821765,14.80000019,4628.850098,162,0,1487,2.3198,3.1129,105,157
2015.09.23D18:51:20.000,53.3366916,-6.193835763,14.39999962,4631.169922,162,0,1488,2.5103,3.1123,105,157
2015.09.23D18:51:21.000,53.3366714,-6.193852527,14.39999962,4633.680176,161,0,1489,3.1597,3.1119,105,157
2015.09.23D18:51:22.000,53.33664492,-6.19386971,14.39999962,4636.839844,162,0,1490,2.3301,3.112,105,157
2015.09.23D18:51:23.000,53.3366248,-6.193879517,14.19999981,4639.169922,162,0,1491,2.9302,3.1114,105,157
2015.09.23D18:51:24.000,53.33660234,-6.193902399,14,4642.100098,162,0,1492,3.1797,3.1113,105,157
2015.09.23D18:51:25.000,53.33657711,-6.193924779,13.80000019,4645.279785,162,0,1493,2.8203,3.1114,105,157
2015.09.23D18:51:26.000,53.33655423,-6.193943052,13.60000038,4648.100098,161,0,1494,2.6899,3.1112,105,157
2015.09.23D18:51:27.000,53.33653453,-6.193966521,13.39999962,4650.790039,161,0,1495,2.3301,3.1109,105,157
2015.09.23D18:51:28.000,53.33651525,-6.193980519,13.19999981,4653.120117,161,0,1496,3.0801,3.1104,105,157
2015.09.23D18:51:29.000,53.33648843,-6.193992253,13.19999981,4656.200195,161,0,1497,2.6597,3.1104,105,157
2015.09.23D18:51:30.000,53.3364668,-6.194009352,12.39999962,4658.859863,161,0,1498,2.9902,3.1101,105,157
2015.09.23D18:51:31.000,53.33644451,-6.194034414,12,4661.850098,162,0,1499,2.5498,3.11,105,157
2015.09.23D18:51:32.000,53.33642908,-6.194062913,11.80000019,4664.399902,161,0,1500,2.5503,3.1096,105,157
2015.09.23D18:51:33.000,53.3364119,-6.194088142,11.60000038,4666.950195,161,0,1501,2.46,3.1092,105,157
2015.09.23D18:51:34.000,53.33640117,-6.194120664,11.60000038,4669.410156,162,0,1502,3.6699,3.1088,105,157
2015.09.23D18:51:35.000,53.33638357,-6.1941671,11.39999962,4673.080078,161,0,1503,3.3101,3.1092,105,157
2015.09.23D18:51:36.000,53.3363627,-6.194202723,11.39999962,4676.390137,162,0,1504,2.8896,3.1093,105,157
2015.09.23D18:51:37.000,53.33634635,-6.194236418,11.39999962,4679.279785,162,0,1505,2.77,3.1092,105,157
2015.09.23D18:51:38.000,53.33632532,-6.194258966,11.60000038,4682.049805,162,0,1506,1.8901,3.1089,105,157
2015.09.23D18:51:39.000,53.33631023,-6.194272293,11.80000019,4683.939941,161,0,1507,1.3398,3.1081,105,157
2015.09.23D18:51:40.000,53.33630009,-6.194283022,11.80000019,4685.279785,162,0,1508,1.8101,3.1069,105,157
2015.09.23D18:51:41.000,53.3362876,-6.194300456,12,4687.089844,162,0,1509,1.8804,3.1061,105,157
2015.09.23D18:51:42.000,53.33627184,-6.194311101,12.19999981,4688.970215,162,0,1510,2.3296,3.1053,105,157
2015.09.23D18:51:43.000,53.33625457,-6.19433105,12.39999962,4691.299805,162,0,1511,2.2002,3.1048,105,157
2015.09.23D18:51:44.000,53.33623823,-6.194349825,12.60000038,4693.5,162,0,1512,2.6299,3.1042,105,157
2015.09.23D18:51:45.000,53.33621928,-6.194373714,12.60000038,4696.129883,162,0,1513,3.27,3.1039,105,157
2015.09.23D18:51:46.000,53.33619313,-6.194396177,13,4699.399902,162,0,1514,3.27,3.104,105,157
2015.09.23D18:51:47.000,53.33616564,-6.194413444,13,4702.669922,162,0,1515,2.9102,3.1041,105,157
2015.09.23D18:51:48.000,53.3361446,-6.194439679,13.39999962,4705.580078,162,0,1516,3.0898,3.1039,105,157
2015.09.23D18:51:49.000,53.33612046,-6.194462394,13.80000019,4708.669922,162,0,1517,2.8398,3.1039,105,157
2015.09.23D18:51:50.000,53.33609599,-6.194474967,14.19999981,4711.509766,162,0,1518,2.8101,3.1038,105,157
2015.09.23D18:51:51.000,53.33607445,-6.194497179,14.39999962,4714.319824,162,0,1519,1.6504,3.1036,105,157
2015.09.23D18:51:52.000,53.33606137,-6.19450883,14.19999981,4715.970215,163,0,1520,4.4697,3.1026,105,157
2015.09.23D18:51:53.000,53.33602759,-6.19454504,14.19999981,4720.439941,163,0,1521,3.9399,3.1035,105,157
2015.09.23D18:51:54.000,53.33599348,-6.194561133,14,4724.379883,162,0,1522,2.8501,3.1041,105,157
2015.09.23D18:51:55.000,53.33596825,-6.194569767,13.80000019,4727.22998,162,0,1523,3.0103,3.1039,105,157
2015.09.23D18:51:56.000,53.3359421,-6.194580831,13.39999962,4730.240234,163,0,1524,2.8496,3.1038,105,157
2015.09.23D18:51:57.000,53.33591796,-6.19459575,13.39999962,4733.089844,162,0,1525,3.8101,3.1037,105,157
2015.09.23D18:51:58.000,53.33588661,-6.194618382,13.39999962,4736.899902,162,0,1526,3.2603,3.1041,105,157
2015.09.23D18:51:59.000,53.33586062,-6.194641013,13.60000038,4740.160156,162,0,1527,3.4497,3.1042,105,157
2015.09.23D18:52:00.000,53.33583564,-6.19467169,13.39999962,4743.609863,162,0,1528,2.1304,3.1045,105,157
2015.09.23D18:52:01.000,53.33581754,-6.194683006,13.60000038,4745.740234,162,0,1529,3.4199,3.1038,105,157
2015.09.23D18:52:02.000,53.33579063,-6.194707649,14,4749.160156,162,0,1530,3.6597,3.104,105,157
2015.09.23D18:52:03.000,53.33576071,-6.194730699,14,4752.819824,161,0,1531,3.0103,3.1044,105,157
2015.09.23D18:52:04.000,53.33573657,-6.194750899,14,4755.830078,161,0,1532,2.96,3.1043,105,157
2015.09.23D18:52:05.000,53.33571402,-6.194774369,13.80000019,4758.790039,161,0,1533,3.9302,3.1042,105,157
2015.09.23D18:52:06.000,53.33568184,-6.194798844,13.39999962,4762.720215,161,0,1534,3.0596,3.1048,105,157
2015.09.23D18:52:07.000,53.33565594,-6.19481435,13.39999962,4765.779785,160,0,1535,2.8701,3.1047,105,157
2015.09.23D18:52:08.000,53.33563171,-6.19482927,13.39999962,4768.649902,160,0,1536,2.9902,3.1046,105,157
2015.09.23D18:52:09.000,53.33560632,-6.194844106,13.19999981,4771.640137,160,0,1537,3.2998,3.1045,105,157
2015.09.23D18:52:10.000,53.3355784,-6.194861121,13.39999962,4774.939941,160,0,1538,2.5503,3.1046,105,157
2015.09.23D18:52:11.000,53.3355577,-6.194877299,13.39999962,4777.490234,160,0,1539,2.4697,3.1043,105,157
2015.09.23D18:52:12.000,53.33553867,-6.194896661,13.60000038,4779.959961,160,0,1540,2.8799,3.1039,105,157
2015.09.23D18:52:13.000,53.33551671,-6.194919543,13.39999962,4782.839844,160,0,1541,2.9902,3.1037,105,157
2015.09.23D18:52:14.000,53.33549861,-6.194952652,13.39999962,4785.830078,160,0,1542,2.6899,3.1037,105,157
2015.09.23D18:52:15.000,53.33548293,-6.194983497,13.39999962,4788.52002,160,0,1543,2.6401,3.1034,105,157
2015.09.23D18:52:16.000,53.33547355,-6.195019875,13.60000038,4791.160156,160,0,1544,2.96,3.1031,105,157
2015.09.23D18:52:17.000,53.33546575,-6.195062455,13.60000038,4794.120117,160,0,1545,2.98,3.103,105,157
2015.09.23D18:52:18.000,53.33545377,-6.19510252,13.60000038,4797.100098,161,0,1546,2.1299,3.1029,105,157
2015.09.23D18:52:19.000,53.33546525,-6.195130516,13.19999981,4799.22998,160,0,1547,2.52,3.1023,105,157
2015.09.23D18:52:20.000,53.33547053,-6.195167396,13.19999981,4801.75,161,0,1548,3.3198,3.1019,105,157
2015.09.23D18:52:21.000,53.33547288,-6.195217185,13.19999981,4805.069824,161,0,1549,2.5801,3.102,105,157
2015.09.23D18:52:22.000,53.33547128,-6.195255909,13.39999962,4807.649902,161,0,1550,2.4199,3.1017,105,157
2015.09.23D18:52:23.000,53.3354743,-6.195291951,13.60000038,4810.069824,161,0,1551,2.9302,3.1013,105,157
2015.09.23D18:52:24.000,53.33547992,-6.195334867,13.39999962,4813,161,0,1552,2.9302,3.1012,105,157
2015.09.23D18:52:25.000,53.33548184,-6.195378872,13.80000019,4815.930176,161,0,1553,2.4897,3.101,105,157
2015.09.23D18:52:26.000,53.33548428,-6.195416087,14,4818.419922,162,0,1554,2.4102,3.1007,105,157
2015.09.23D18:52:27.000,53.33548972,-6.195451124,14.19999981,4820.830078,162,0,1555,2.8701,3.1002,105,157
2015.09.23D18:52:28.000,53.335495,-6.195493285,14.19999981,4823.700195,162,0,1556,2.6499,3.1001,105,157
2015.09.23D18:52:29.000,53.33550364,-6.195530333,14.39999962,4826.350098,162,0,1557,3.3799,3.0998,105,157
2015.09.23D18:52:30.000,53.33552635,-6.195564447,14.19999981,4829.72998,162,0,1558,2.7202,3.1,105,157
2015.09.23D18:52:31.000,53.33553691,-6.195601579,14.19999981,4832.450195,162,0,1559,3.1597,3.0997,105,157
2015.09.23D18:52:32.000,53.33554739,-6.195646003,14.19999981,4835.609863,162,0,1560,2.8901,3.0997,105,157
2015.09.23D18:52:33.000,53.33555787,-6.195685733,14.60000038,4838.5,162,0,1561,2.46,3.0996,105,157
2015.09.23D18:52:34.000,53.33556659,-6.195719764,14.60000038,4840.959961,162,0,1562,2.6001,3.0992,105,157
2015.09.23D18:52:35.000,53.33558243,-6.195748514,14.80000019,4843.560059,162,0,1563,3.25,3.0989,105,157
2015.09.23D18:52:36.000,53.33558092,-6.195798051,14.80000019,4846.810059,162,0,1564,3.1899,3.099,105,157
2015.09.23D18:52:37.000,53.3355826,-6.195846079,14.80000019,4850,162,0,1565,2.5498,3.099,105,157
2015.09.23D18:52:38.000,53.3356002,-6.195871308,14.39999962,4852.549805,162,0,1566,3.0601,3.0987,105,157
2015.09.23D18:52:39.000,53.33560003,-6.195918331,14.60000038,4855.609863,163,0,1567,2.8901,3.0987,105,157
2015.09.23D18:52:40.000,53.33560305,-6.195961665,14.60000038,4858.5,162,0,1568,3.0298,3.0985,105,157
2015.09.23D18:52:41.000,53.33560464,-6.196007514,14.60000038,4861.529785,162,0,1569,3.4302,3.0985,105,157
2015.09.23D18:52:42.000,53.33561872,-6.196053196,14.39999962,4864.959961,162,0,1570,2.2202,3.0987,105,157
2015.09.23D18:52:43.000,53.33562593,-6.196084544,14.80000019,4867.180176,162,0,1571,3.73,3.0981,105,157
2015.09.23D18:52:44.000,53.33563766,-6.196137182,15,4870.910156,163,0,1572,3.4097,3.0985,105,157
2015.09.23D18:52:45.000,53.33563934,-6.196189066,14.60000038,4874.319824,162,0,1573,3.4302,3.0987,105,157
2015.09.23D18:52:46.000,53.33566356,-6.196221337,14.60000038,4877.75,162,0,1574,2.9102,3.099,105,157
2015.09.23D18:52:47.000,53.33567337,-6.196262743,14.39999962,4880.660156,163,0,1575,3.71,3.0988,105,157
2015.09.23D18:52:48.000,53.33567991,-6.19631798,14.19999981,4884.370117,162,0,1576,3.2197,3.0992,105,157
2015.09.23D18:52:49.000,53.33568402,-6.19636626,14.39999962,4887.589844,163,0,1577,2.8604,3.0993,105,157
2015.09.23D18:52:50.000,53.33570665,-6.196387885,14.39999962,4890.450195,163,0,1578,2.9199,3.0991,105,157
2015.09.23D18:52:51.000,53.3357136,-6.196431806,14.39999962,4893.370117,163,0,1579,2.8799,3.099,105,157
2015.09.23D18:52:52.000,53.3357188,-6.196474805,14.39999962,4896.25,162,0,1580,3.1201,3.0989,105,157
2015.09.23D18:52:53.000,53.33571771,-6.196522499,14.80000019,4899.370117,162,0,1581,2.9297,3.0989,105,157
2015.09.23D18:52:54.000,53.33572291,-6.196565665,14.80000019,4902.299805,162,0,1582,3.3804,3.0988,105,157
2015.09.23D18:52:55.000,53.33573045,-6.196615119,14.80000019,4905.680176,162,0,1583,3.1196,3.099,105,157
