Area,Group,Price,Rooms,Address
Tipperary,Tipperary,55000,1,"10 KENNEDY PARK, THURLES, TIPPERARY"
Tipperary,Tipperary,55000,1,"LIMERICK STREET, ROSCREA, TIPPERARY"
Tipperary,Tipperary,57000,1,"20 FATHER SHEEHY TERRACE, CLOGHEEN, CAHIR"
Tipperary,Tipperary,60000,1,"38 CASTLE GREEN AVENUE, CLONMEL ROAD, CASHEL"
Tipperary,Tipperary,63000,1,"MAIN ST, CLOGHEEN, TIPPERARY"
Tipperary,Tipperary,63000,1,"15 CHAPEL LANE, CASHEL, TIPPERARY"
Tipperary,Tipperary,65000,1,"GALBERTSTOWN, HOLYCROSS, THURLES"
Tipperary,Tipperary,68950,1,"5 ROSEMOUNT CLOSE, CAHIR, TIPPERARY"
Tipperary,Tipperary,70000,1,"KNOCKMEAL, DOLLA, NENAGH"
Tipperary,Tipperary,70000,1,"PALLAS, DONOHILL, CO TIPPERARY"
Tipperary,Tipperary,72000,1,"33 JAMES CONNOLLY PARK, CONNOLLY PARK, TIPPERARY"
Tipperary,Tipperary,75000,1,"25 CHAPEL LANE, ROSCREA, TIPPERARY"
Tipperary,Tipperary,75000,1,"APARTMENT 1, C/O THE DERG INN, TERRYGLASS"
Tipperary,Tipperary,77500,1,"ROSEGREEN, CASHEL, CO TIPPERARY"
Tipperary,Tipperary,83000,1,"COOLAGH, BALLINACLOUGH, NENAGH"
Tipperary,Tipperary,83000,1,"RATHNALEEN, NENAGH, TIPPERARY"
Tipperary,Tipperary,85000,1,"32 MONAKEEBA, THURLES, TIPPERARY"
Tipperary,Tipperary,87500,1,"56 OBRIEN ST, TIPPERARY, TIPPERARY"
Tipperary,Tipperary,90000,1,"53 THE AVENUE, DRUMMIN VILLAGE, NENAGH"
Tipperary,Tipperary,92000,1,"34 ROSEMOUNT PARK, CASHEL, TIPPERARY"
Tipperary,Tipperary,93000,1,"33 BROOK DR, KILSHEELAN, CLONMEL"
Tipperary,Tipperary,95000,1,"BREDAGH, LORRHA, NENAGH"
Tipperary,Tipperary,98000,1,"11 HAZEL CLOSE, CARRICK ON SUIR, COUNTY TIPPERARY"
Tipperary,Tipperary,100000,1,"KILLEEN, BALLINGARRY, THURLES"
Tipperary,Tipperary,100000,1,"BARNORA, CAHIR, TIPPERARY"
Tipperary,Tipperary,102000,1,"BALLYDINE, CASHEL, TIPPERARY"
Tipperary,Tipperary,105000,1,"TOWER LOUNGE, BOHERNAMONA RD, THURLES"
Tipperary,Tipperary,107500,1,"CARROW, DUALLA, CASHEL"
Tipperary,Tipperary,109000,1,"86 LIMERICK JUNCTION, TIPPERARY"
Tipperary,Tipperary,112000,1,"FREAGHDUFF, CASHEL, CO TIPPERARY"
Tipperary,Tipperary,115000,1,"NO. 21 TULLASKEAGH SQUARE, ROSCREA, CO. TIPPERARY"
Tipperary,Tipperary,115000,1,"33 ARD GAOITHE DRIVE, CLONMEL, CO TIPPERARY"
Tipperary,Tipperary,120000,2,"AN NEAD, CASTLETOWN, MOYNE"
Tipperary,Tipperary,120000,2,"12 Ashgrove, Monadreen, Thurles"
Tipperary,Tipperary,130000,2,"30 THE CLOSE, DRUMMIN VILLAGE, NENAGH"
Tipperary,Tipperary,130000,2,"CORBALLY, THURLES, CO TIPPERARY"
Tipperary,Tipperary,138500,2,"5 IKERRIN COURT, THURLES, TIPPERARY"
Tipperary,Tipperary,139207,2,"26 Kylemore, Cashel"
Tipperary,Tipperary,157000,2,"HILLCREST, ROSCREA RD, TEMPLEMORE"
Tipperary,Tipperary,157500,2,"5 DROMARD CRESCENT, CASHEL RD, CLONMEL"
Tipperary,Tipperary,160000,2,"9 CASTLE PARK, TWO MILE BORRIS, THURLES"
Tipperary,Tipperary,160000,2,"16 DROMARD CRESCENT, CLONMEL, TIPPERARY"
Tipperary,Tipperary,165000,2,"48 BRUACH TAILTE, BORRISOKANE RD, NENAGH"
Tipperary,Tipperary,165000,2,"NEWTOWN, DRANGAN, THURLES"
Tipperary,Tipperary,165000,2,"NEWTOWN, DRANGAN, THURLES"
Tipperary,Tipperary,170000,3,"30 LIMETREE GROVE, DUALLA ROAD, CASHEL"
Tipperary,Tipperary,173000,3,"THE BUNGALOW THE KILN, LADYS WELL STREET, CASHEL"
Tipperary,Tipperary,177000,3,"39 CASTLE COURT, CARRICKBEG, CARRICK ON SUIR"
Tipperary,Tipperary,181750,3,"21 BEECH VIEW, ARD NA SIDHE, CLONMEL"
Tipperary,Tipperary,190000,3,"1 ABBEY CLOSE, THE GREEN, FETHARD"
Tipperary,Tipperary,200000,3,"14 COLLEGE COURT, CAHIR, TIPPERARY"
Tipperary,Tipperary,209000,3,"10 NASH PLACE, CASHEL RD, CAHIR"
Tipperary,Tipperary,213881,3,"36 ardan rua, richmond, nenagh"
Tipperary,Tipperary,220000,3,"9 CLUAIN GLAS, TEMPLEMORE RD, THURLES"
Tipperary,Tipperary,220000,3,"18 SPRINGFIELDS, POWERSTOWN RD, CLONMEL"
Tipperary,Tipperary,240000,3,"TOWNLOUGH, BALLINA, KILLALOE"
Tipperary,Tipperary,245000,3,"31 FERNVILLE, BALLYCLERIHAN, CLONMEL"
Tipperary,Tipperary,250000,3,"4 WILLOW CLIFF, BALLINA, KILLALOE"
Tipperary,Tipperary,270000,4,"50 SPRINGFORT, MEADOWS, NENAGH"
Tipperary,Tipperary,300000,4,"BELLVUE, PALMERS HILL, CASHEL"
Tipperary,Tipperary,330000,5,"43 MARINE VILLAGE, BALLINA, TIPPERARY"
Waterford,Waterford,50000,1,"APT 10 BLOCK 6, RIVERWALK ACCOMODATION, INNER RING ROAD"
Waterford,Waterford,57000,1,"28 COLLIGAN VIEW, DUNGARVAN, WATERFORD"
Waterford,Waterford,70000,1,"4 BOLTON MEWS, FAITHLEGG HOTEL, FAITHLEGG"
Waterford,Waterford,81380,1,"THE GAP, RIVERSTOWN, TRAMORE"
Waterford,Waterford,90000,1,"40 CASEYVILLE, DUNGARVAN, CO WATERFORD"
Waterford,Waterford,90000,1,"CARRICKPHILIP, KILL, CO WATERFORD"
Waterford,Waterford,93000,1,"42 LECAN FIONN THOIR, DUNGARVAN, CO WATERFORD"
Waterford,Waterford,100000,1,"THE CRANNY, COVE RD, TRAMORE"
Waterford,Waterford,115000,1,"22 GLENDINE DR, SEAPARK, DUNGARVAN"
Waterford,Waterford,120000,2,"7 COIS ABHA, SHANDON, DUNGARVAN"
Waterford,Waterford,136500,2,"13 KILRUSH PARK, DUNGARVAN, WATERFORD"
Waterford,Waterford,145000,2,"6 ABBEY GLEN, SHANBALLY, CAPPOQUIN"
Waterford,Waterford,145000,2,"BADGERS COTTAGE, DUNMORE EAST, CO WATERFORD"
Waterford,Waterford,150000,2,"10 DONERAILE PLACE, TRAMORE, WATERFORD"
Waterford,Waterford,162500,2,"1 BELLEVUE TCE, TRAMORE, WATERFORD"
Waterford,Waterford,166519,2,"6 Waterside, Abbeyside, Dungarvan"
Waterford,Waterford,170000,3,"5 DUBH CARRIG, ARDMORE, CARRIG"
Waterford,Waterford,178000,3,"13 WATERS EDGE, KNOCKATEEMORE, DUNGARVAN"
Waterford,Waterford,178000,3,"COXTOWN, DUNMORE EAST, CO WATERFORD"
Waterford,Waterford,178000,3,"COXTOWN, DUNMORE EAST, CO WATERFORD"
Waterford,Waterford,185000,3,"COXTOWN, DUNMORE EAST, COWATERFORD"
Waterford,Waterford,196500,3,"51A MONVOY VALLEY, TRAMORE, WATERFORD"
Waterford,Waterford,200000,3,"46 TOURNORE COURT, ABBEYSIDE, DUNGARVAN"
Waterford,Waterford,200000,3,"SHANAKIEL, COXTOWN, DUNMORE EAST"
Waterford,Waterford,202643,3,"36 Monksfield, Abbeyside, Dungarvan"
Waterford,Waterford,205141,3,"40 Monksfield, Abbeyside, Dungarvan"
Waterford,Waterford,213000,3,"9 KILMINION CLOSE, BALLINROAD, DUNGARVAN"
Waterford,Waterford,217621,3,"29 Cluain Larach, Knockenduff, Tramore"
Waterford,Waterford,230000,3,"5 ROSEBANK TERRACE, TRAMORE, WATERFORD"
Waterford,Waterford,246000,3,"CHURCH LANE, STRADBALLY, WATERFORD"
Waterford,Waterford,255000,3,"RATHNASCOILOGUE, STRADBALLY, WATERFORD"
Waterford,Waterford,330000,5,"RADHARC NA MARA, WESTTOWN, TRAMORE"
Waterford,Waterford,400000,5,"88 ABBEYGATE, FERRYBANK, WATERFORD"
Waterford City,Waterford,40000,1,"APARTMENT 1, PENROSE HOUSE, PENROSE LANE"
Waterford City,Waterford,42000,1,"30 CENTRAL AVE, LISDUGGAN, WATERFORD"
Waterford City,Waterford,50000,1,"1 SUMMERHILL, WATERFORD CITY, WATERFORD"
Waterford City,Waterford,50000,1,"APT 8 BLOCK 6, RIVERWALK ACCOMMODATION, INNER RING ROAD"
Waterford City,Waterford,53000,1,"16 PENROSE COURT, PENROSE LANE, WATERFORD"
Waterford City,Waterford,55000,1,"APT 12 MILL HOUSE, 72/73 OFF OCONNELL STREET, WATERFORD"
Waterford City,Waterford,55625,1,"APT 1, GREENBANK, MARY ST"
Waterford City,Waterford,55625,1,"APT 2, GREENBANK, MARY ST"
Waterford City,Waterford,55625,1,"APT 3, GREENBANK, MARY ST"
Waterford City,Waterford,55625,1,"APT 4, GREENBANK, MARY ST"
Waterford City,Waterford,55625,1,"APT 5 GREENBANK APTS, 5 MARY ST, WATERFORD"
Waterford City,Waterford,55625,1,"APT 6, GREENBANK, WATERFORD"
Waterford City,Waterford,55625,1,"APT 7, GREENBANK, MARY ST"
Waterford City,Waterford,55625,1,"APT 8, GREENBANK, MARY ST"
Waterford City,Waterford,60000,1,"APT 43 SHANDON COURT, UPPER YELLOW ROAD, WATERFORD CITY"
Waterford City,Waterford,72500,1,"15 STRAWBERRY HILL, BALLYTRUCKLE, WATERFORD"
Waterford City,Waterford,75000,1,"APT 14 STRAWBERRY HILL, BALLYTRUCKLE, WATERFORD"
Waterford City,Waterford,85500,1,"185 ST. JOHNS PARK, WATERFORD, WATERFORD"
Waterford City,Waterford,95000,1,"3 ST ALPHONSUS RD, WATERFORD, WATERFORD"
Waterford City,Waterford,97000,1,"36 ROANMORE TERRACE, CANNON STREET, WATERFORD"
Waterford City,Waterford,135000,2,"30 PINEWOOD AVE, HILLVIEW, WATERFORD"
Waterford City,Waterford,146749,2,"57 ARDLEIGH, BRACKEN GROVE, OLD TRAMORE RD"
Waterford City,Waterford,149000,2,"18 ASHLEY AVE, CHERRYMOUNT, WATERFORD"
Waterford City,Waterford,160000,2,"5 MAYORS WALK, WATERFORD CITY, WATERFORD"
Waterford City,Waterford,160000,2,"67 THE FOLLY, WATERFORD"
Waterford City,Waterford,166520,2,"75 The Drive, Kill, St. Lawrence"
Waterford City,Waterford,186000,3,"31 VIEWMOUNT PARK, WATERFORD"
Waterford City,Waterford,201000,3,"12 ALDERBURY GROVE, EARLS COURT, WATERFORD"
Waterford City,Waterford,205000,3,"16 MAGENTA DR, GRANGE MANOR, WATERFORD"
Waterford City,Waterford,262000,3,"21 GLENVILLE, DUNMORE RD, WATERFORD"
Waterford City,Waterford,288000,4,"91 BISHOPS FIELD, WILLIAMSTOWN, WATERFORD"
Waterford City,Waterford,337000,5,"RICHMOND, NEWTOWN PARK, WATERFORD"
Waterford City,Waterford,435000,5,"FAIRVIEW, 19 NEWTOWN RD, WATERFORD"
West Dublin,Dublin,145000,2,"48 TURVEY WOODS, DONABATE, DUBLIN"
West Dublin,Dublin,160000,2,"45A ESTUARY COURT, SWORDS, DUBLIN"
West Dublin,Dublin,185000,3,"72 CLONARD COURT, BALBRIGGAN, DUBLIN"
West Dublin,Dublin,195000,3,"57 THE OAKS, RIDGEWOOD, SWORDS"
West Dublin,Dublin,198000,3,"12 MOUNT ROCHFORD CLOSE, FLEMINGTON LANE, BALBRIGGAN"
West Dublin,Dublin,200000,3,"4 VIRGINIA HALL, BLOCK E BELGARD SQUARE, TALLAGHT"
West Dublin,Dublin,210000,3,"16 DUN SAITHNE GREEN, FLEMINGTON LANE, BALBRIGGAN"
West Dublin,Dublin,237885,3,"3 Stratton Vale, Adamstown Square, Adamstown"
West Dublin,Dublin,242291,3,"8 Stratton Lawn, Adamstown Square, Adamstown"
West Dublin,Dublin,246525,3,"10 Stratton Lawn, Adamstown Square, Adamstown"
West Dublin,Dublin,249950,3,"28 Ascaill Pairc an tSioda, Old Naas Road, Citywest"
West Dublin,Dublin,251100,3,"16 Stratton Drive, Adamstown Square, Adamstown"
West Dublin,Dublin,251101,3,"12 Stratton Drive, Adamstown Square, Adamstown"
West Dublin,Dublin,252500,3,"30 ANLEY COURT, ESKER LANE, LUCAN"
West Dublin,Dublin,257708,3,"49 PARK AVENUE, MILLERS GLEN, SWORDS"
West Dublin,Dublin,258000,3,"50 CEDAR SQ, RIDGEWOOD, SWORDS"
West Dublin,Dublin,268000,3,"19 SEABROOK, BROOK LANE, RUSH"
West Dublin,Dublin,275000,4,"5 RATHBEALE COTTAGES, SWORDS, DUBLIN"
West Dublin,Dublin,275330,4,"51  Park Avenue, Millers Glen, Swords"
West Dublin,Dublin,281900,4,"5 The Park, The Paddocks, Hansfield"
West Dublin,Dublin,281939,4,"57  Ballygossan Park, Golf Links Road, Skerries"
West Dublin,Dublin,290749,4,"71 Drury Mills, Saggart"
West Dublin,Dublin,300000,4,"55 MOYGLASS VIEW, LUCAN, DUBLIN"
West Dublin,Dublin,308370,4,"19 Croftwell Square, School Road, Rathcoole"
West Dublin,Dublin,317181,4,"53  Drury Mills, Saggart, Dublin"
West Dublin,Dublin,318480,4,"32 Windmill Close, Rathcoole"
West Dublin,Dublin,327753,5,"103 Comerfords Cross, Portmarnock, Co. Dublin"
West Dublin,Dublin,330000,5,"11 CRUMLIN VILLAGE, CRUMLIN, DUBLIN 12"
West Dublin,Dublin,336998,5,"18 Parkside Square, Parkside, Malahide Road"
West Dublin,Dublin,343612,5,"10 The Guillemot, Barnageeragh Cove, Skerries"
West Dublin,Dublin,343612,5,"11 The Guillemot, Barnageeragh Cove, Skerries"
West Dublin,Dublin,343612,5,"8 The Guillemot, Barnageeragh Cove, Skerries"
West Dublin,Dublin,345000,5,"22 RAILWAY COURT, MALAHIDE, DUBLIN"
West Dublin,Dublin,350000,5,"34 AMBER, THE GRANGE, STILLORGAN RD"
West Dublin,Dublin,360000,5,"6 BEACH VIEW, DEL VAL AVENUE, SUTTON"
West Dublin,Dublin,365369,5,"82 Diswellstown Manor, Castleknock"
West Dublin,Dublin,365639,5,"59 Diswellstown Manor, Castleknock, Dublin 15"
West Dublin,Dublin,370000,5,"APT 12 MEADOW COURT, STILLORGAN PARK RD, BLACKROCK"
West Dublin,Dublin,383252,5,"2 The Rise, St. Marnocks Bay"
West Dublin,Dublin,383260,5,"8 The Rise, St. Marnocks Bay, Portmarnock"
West Dublin,Dublin,383261,5,"7 The Rise, St.Marnocks Bay, Portmarnock"
West Dublin,Dublin,410000,5,"The Mews, 2 Corke Abbey Avenue, Bray"
West Dublin,Dublin,435000,5,"25 CORRIB RD, TERENURE, DUBLIN 6W"
West Dublin,Dublin,438000,5,"93 THE CLAYTON, THE GASWORKS, RINGSEND"
West Dublin,Dublin,444934,5,"4 Darley Lane, Belmont, Aikens Village"
West Dublin,Dublin,450000,5,"APT1, 78 WHITWORTH ROAD, DRUMCONDRA"
West Dublin,Dublin,499000,5,"18 QUARTZ, THE GRANGE, STILLORGAN"
West Dublin,Dublin,550000,5,"166 LOWER KIMMAGE RD, DUBLIN 6W, DUBLIN"
West Dublin,Dublin,560000,5,"KNOCKEEN, ROGERSTOWN LANE, LUSK"
West Dublin,Dublin,640000,5,"7 THE VIEW, ROBSWALL, MALAHIDE"
West Dublin,Dublin,661000,5,"30 SEFTON, ROCHESTOWN AVE, DUN LAOGHAIRE"
West Dublin,Dublin,665000,5,"BRIARFIELDS, BELINSTOWN, BALLYBOUGHAL"
West Dublin,Dublin,674009,5,"3 castleway, Kinsealy Lane, Malahide"
West Dublin,Dublin,687224,5,"52 ROKEBY PARK, LUCAN"
West Dublin,Dublin,735000,5,"113 KIMMAGE ROAD LOWER, TERENURE, DUBLIN 6"
West Dublin,Dublin,748899,5,"9 Castleway, Kinsealy Lane, Kinsealy"
West Dublin,Dublin,775000,5,"2 MONTEVELLA, BARNHILL RD, DALKEY"
West Dublin,Dublin,982000,5,"9 ST ANDREWS GROVE, MALAHIDE, DUBLIN"
West Dublin,Dublin,1200000,5,"GLASLYNN, PORTRANE ROAD, DONABATE"
Westmeath,Westmeath,33500,1,"205 DALTON PARK, MULLINGAR, WESTMEATH"
Westmeath,Westmeath,42000,1,"41 ST ANNES TERRACE, ATHLONE, WESTMEATH"
Westmeath,Westmeath,49250,1,"157 RAITHIN ASHE ROAD, MULLINGAR, CO. WESTMEATH"
Westmeath,Westmeath,50000,1,"CLONLOST, KILLUCAN, CO. WESTMEATH"
Westmeath,Westmeath,65000,1,"BOYANNA, MOATE, CO WESTMEATH"
Westmeath,Westmeath,70000,1,"RAHEENQUILL, TYRELLSPASS, CO WESTMEATH"
Westmeath,Westmeath,75000,1,"42 OAKCREST MULLINGAR, MULLINGAR, WESTMEATH"
Westmeath,Westmeath,75000,1,"47 MARLINSTOWN PARK, DUBLIN RD, MULLINGAR"
Westmeath,Westmeath,75000,1,"APT 23, THE JETTY, MARKET POINT"
Westmeath,Westmeath,76000,1,"35 Inish House, Athlone"
Westmeath,Westmeath,77000,1,"8A SHANNON WEIR, ATHLONE, CO WESTMEATH"
Westmeath,Westmeath,80000,1,"5 THE PIER, MARKET POINT, MULLINGAR"
Westmeath,Westmeath,81000,1,"JONES RD CROSSING COTTAGE, MAGHERMORE, MOATE"
Westmeath,Westmeath,85000,1,"9 CARNAGH HOUSE, ARDRI, ATHLONE"
Westmeath,Westmeath,85000,1,"COOL-NA-GUN, LISMACAFFREY, CO. WESTMEATH"
Westmeath,Westmeath,91000,1,"31 USHNAGH COURT, LYNN RD, MULLINGAR"
Westmeath,Westmeath,102000,1,"123 ASHFIELD, MULLINGAR, WESTMEATH"
Westmeath,Westmeath,105000,1,"16 GRAND PARADE, MULLINGAR, CO WESTMEATH"
Westmeath,Westmeath,114000,1,"6 AUBURN VILLAGE, BALLYMAHON, ATHLONE"
Westmeath,Westmeath,122500,2,"126 ABBEYLANDS, MULLINGAR, WESTMEATH"
Westmeath,Westmeath,136000,2,"36 CASTLE VIEW COURT, DELVIN, WESTMEATH"
Westmeath,Westmeath,140000,2,"9 BRAMBLE CLOSE, BAYLOUGH, ATHLONE"
Westmeath,Westmeath,148000,2,"26 RIVERSIDE LAWNS, KINNEGAD, WESTMEATH"
Westmeath,Westmeath,148899,2,"43 Cloonlara, Ballymahon Road, Mullingar"
Westmeath,Westmeath,150000,2,"12A ST ETCHENS COURT, KINNEGAD, WESTMEATH"
Westmeath,Westmeath,150000,2,"15 ASSUMPTION VILLAS, MULLINGAR, WESTMEATH"
Westmeath,Westmeath,150000,2,"19 THE GALLOPS, KILBEGGAN, WESTMEATH"
Westmeath,Westmeath,150000,2,"85 ARDILAUN HEIGHTS, MULLINGAR, WESTMEATH"
Westmeath,Westmeath,155000,2,"18 BEECHPARK, COLLINSTOWN, WESTMEATH"
Westmeath,Westmeath,155000,2,"33 RATHGOWAN WOOD, MULLINGAR, WESTMEATH"
Westmeath,Westmeath,155000,2,"THE COTTAGE, KINTURK, CASTLEPOLLARD"
Westmeath,Westmeath,157500,2,"14 UISNEACH, STREAMSTOWN RD, BALLYMORE"
Westmeath,Westmeath,157709,2,"21 ARD AN LOCHA, MOATE"
Westmeath,Westmeath,175000,3,"64 ASHFIELD, ASHE RD, MULLINGAR"
Westmeath,Westmeath,175000,3,"52 TIRCROGHAN, KINNEGAD, WESTMEATH"
Westmeath,Westmeath,178000,3,"18 SHERWOOD PARK, ROBINSTOWN, MULLINGAR"
Westmeath,Westmeath,183000,3,"52 RIVERSIDE, KINNEGAD, CO. WESTMEATH"
Westmeath,Westmeath,185000,3,"38 BELVEDERE HILLS, MULLINGAR, WESTMEATH"
Westmeath,Westmeath,185000,3,"38 BELVEDERE HILLS, MULLINGAR, WESTMEATH"
Westmeath,Westmeath,190000,3,"17 THE MOORINGS, BALLYMAHON RD, MULLINGAR"
Westmeath,Westmeath,193000,3,"Apartment 67, Silver Quay, Northgate Street"
Westmeath,Westmeath,205000,3,"2 KILLUCAN MANOR, RATHWIRE, WESTMEATH"
Westmeath,Westmeath,207048,3,"39 Glenmore Wood, Dublin Road, Mullingar"
Westmeath,Westmeath,213000,3,"40 COLLEGE HILL, MULLINGAR, WESTMEATH"
Westmeath,Westmeath,215000,3,"CASTLELOST, ROCHFORTBRIDGE, CO WESTMEATH"
Westmeath,Westmeath,220000,3,"HIGHTOWN, CORALSTOWN, MULLINGAR"
Westmeath,Westmeath,236000,3,"NEW HOUSE BESIDE STONE COTTAGE, CLONHUGH, MULTYFARNHAM"
Westmeath,Westmeath,246696,3,"29 Glenmore Wood, Dublin Rd, Mullingar"
Westmeath,Westmeath,254000,3,"WOODDOWN, MULLINGAR, WESTMEATH"
Westmeath,Westmeath,260000,3,"10 COLLEGE HILL, IRISHTOWN, MULLINGAR"
Westmeath,Westmeath,267000,3,"10 CHURCHWOOD COSSAN, ATHLONE, WESTMEATH"
Westmeath,Westmeath,274000,4,"237 PETITSWOOD MANOR, THE AVENUE, MULLINGAR"
Westmeath,Westmeath,277000,4,"OLD LONGFORD ROAD, MULLINGAR, CO. WESTMEATH"
Westmeath,Westmeath,290000,4,"17 THE CLOSE, PETTISWOOD MANOR, MULLINGAR"
Wexford,Wexford,13000,1,"MACKMINE, BREE, ENNISCORTHY"
Wexford,Wexford,19383,1,"4 ABBEY CENTRE, ENNISCORTHY, CO WEXFORD"
Wexford,Wexford,21423,1,"12 ABBEY CENTRE, ENNISCORTHY, CO WEXFORD"
Wexford,Wexford,21423,1,"APT 11, ABBEY CENTRE, ENNISCORTHY"
Wexford,Wexford,26000,1,"28 MOIN RUA, TINNACROSS, CO. WEXFORD"
Wexford,Wexford,26014,1,"1 ABBEY CENTRE, ABBEY SQ, ENNISCORTHY"
Wexford,Wexford,26524,1,"6 ABBEYCENTRE APTS, ABBEYCENTRE, ENNISCORTHY"
Wexford,Wexford,28565,1,"10 ABBEY APTS, ABBEY SQ, ENNISCORTHY"
Wexford,Wexford,30605,1,"APT 5, ABBEY CENTRE, ENNISCORTHY"
Wexford,Wexford,32000,1,"GIVERNY, BALLYLUCAS, BALLYMURN"
Wexford,Wexford,32135,1,"9 ABBEY CENTRE, ENNISCORTHY, WEXFORD"
Wexford,Wexford,45000,1,"52 RAITHIN CIULINN, GOREY, WEXFORD"
Wexford,Wexford,50000,1,"8C THE MOORINGS, NEW ROSS, THE MOORINGS"
Wexford,Wexford,50000,1,"24B THE MOORINGS, ROSBERCON, NEW ROSS"
Wexford,Wexford,53000,1,"20 ARMSTRONG RANGE, ENNISCORTHY, WEXFORD"
Wexford,Wexford,60000,1,"5 FRANCIS ST, WEXFORD"
Wexford,Wexford,60000,1,"BALLYCONNIGAR UPPER, BLACKWATER, COUNTY WEXFORD"
Wexford,Wexford,62000,1,"3 A OBRIENS RANGE, ENNISCORTHY, CO WEXFORD"
Wexford,Wexford,67500,1,"APARTMENT 3C WINDMILL HEIGHTS, BELVEDERE ROAD, WEXFORD"
Wexford,Wexford,70000,1,"ROSETOWN, BODERN, NEW ROSS"
Wexford,Wexford,70000,1,"THE LANE CAMAROSS, FOULKSMILLS, CO WEXFORD"
Wexford,Wexford,70000,1,"AMBROSETOWN, DUNCORMICK, CO WEXFORD"
Wexford,Wexford,80000,1,"11 MARLFIELD, DRUMGOOLD, ENNISCORTHY"
Wexford,Wexford,83000,1,"KILMURRAY, GOREY, COUNTY WEXFORD"
Wexford,Wexford,85000,1,"QUAY ROAD, DUNCANNON, NEWROSS"
Wexford,Wexford,85500,1,"CASTLE HOUSE, HORETOWN, FOULKSMILLS"
Wexford,Wexford,86000,1,"93 RIVERCHAPEL VIEW, ARDARMINE, GOREY"
Wexford,Wexford,92000,1,"37 RIVERCHAPEL VIEW, COURTOWN, WEXFORD"
Wexford,Wexford,93000,1,"23 THE COACH HOUSES, FOREST PARK, COURT TOWN"
Wexford,Wexford,95000,1,"TULLICANNA, BALLYMITTY, COUNTY WEXFORD"
Wexford,Wexford,98300,1,"8 STATION RD, FERNS, ENNISCORTHY"
Wexford,Wexford,99500,1,"204 ST HELENS BAY, KILRANE, ROSSLARE HARBOUR"
Wexford,Wexford,100000,1,"BALLYVALDON, BLACKWATER, ENNISCORTHY"
Wexford,Wexford,100000,1,"65 PINEWOOD EST, WEXFORD, WEXFORD"
Wexford,Wexford,100000,1,"CARREOIGH, TAGHMON, CO WEXFORD"
Wexford,Wexford,100080,1,"MCDONALDS HOUSE, BALLINGALE, TAGHMON"
Wexford,Wexford,105000,1,"11 CUL NA GREINE, KILRANE, ROSSLARE"
Wexford,Wexford,108000,1,"THE HERMITAGE, BALLYROEBUCK, BUNCLODY"
Wexford,Wexford,108000,1,"37 CLUAIN CAISLEAN, CASTLELANDS, FERNS"
Wexford,Wexford,115000,1,"GLENBEIG, COURTTOWN, CO WEXFORD"
Wexford,Wexford,117000,1,"50 WESTGATE PARK, WEXFORD, WEXFORD"
Wexford,Wexford,120000,2,"18 WILLIAM ST, WEXFORD TOWN, WEXFORD"
Wexford,Wexford,120000,2,"UNIT 55, GLEN AOIBHINN, COURTOWN"
Wexford,Wexford,124000,2,"1 BEACHSIDE DR, RIVERCHAPEL, GOREY"
Wexford,Wexford,125000,2,"21 WHITEWATER ESTUARY, BALLYHACK, WEXFORD"
Wexford,Wexford,130000,2,"18 HOLLYVILLE HEIGHTS, DAVITT RD SOUTH, WEXFORD"
Wexford,Wexford,130000,2,"WRENFIELD COTTAGE, NEWTOWNLITTLE, BRIDGETOWN"
Wexford,Wexford,135000,2,"34 THE WILLOWS, WELLINGTONBRIDGE, WEXFORD"
Wexford,Wexford,140000,2,"26 CROGHAN VIEW, COOLGREANY, GOREY"
Wexford,Wexford,140000,2,"32 BALLYCANEW COURT, GOREY, WEXFORD"
Wexford,Wexford,147000,2,"18 SEAVIEW COURT, KILMUCKRIDGE, WEXFORD"
Wexford,Wexford,150000,2,"CLONNASHEEOGE, BALLYMURN, ENNISCORTHY"
Wexford,Wexford,150000,2,"13 ANNESLEY COURT, CAMOLIN, CO WEXFORD"
Wexford,Wexford,152500,2,"GORTEENMINOGUE LOWER, MURRINTOWN, CO WEXFORD"
Wexford,Wexford,155000,2,"9 CLONARD VILLAGE, CLONARD, WEXFORD"
Wexford,Wexford,157500,2,"23 BALLYFAN, CARNE, WEXFORD"
Wexford,Wexford,160000,2,"THE BOATHOUSE, ARDAMINE, WEXFORD"
Wexford,Wexford,160352,2,"15 Riverchapel Parade, Courtown, Gorey"
Wexford,Wexford,162000,2,"7 COIS NA MARA, TEMPLETOWN, FETHARD ON SEA"
Wexford,Wexford,162000,2,"NEWTOWN COMMONS, NEW ROSS, CO WEXFORD"
Wexford,Wexford,163250,2,"11 RADHARC NA BHFANAITHE, KILLANNE, ENNISCORTHY"
Wexford,Wexford,165000,2,"5 SHEPHERDS WALK, DUNCANNON, NEW ROSS"
Wexford,Wexford,165000,2,"MOUNTGARRETT, NEW ROSS, CO WEXFORD"
Wexford,Wexford,170000,3,"12 TIG BAWN, GRANGE MOR PARK, ROSSLARE STRAND"
Wexford,Wexford,170000,3,"170 MADEIRA OAKS, THE MOYNE, ENNISCORTHY"
Wexford,Wexford,170000,3,"6 LAMBERT PL, WEXFORD, WEXFORD"
Wexford,Wexford,171806,3,"2 Hollyfield, Bridgetown, Co. Wexford"
Wexford,Wexford,180000,3,"BIRDY COTTAGE, BALLYVALODON, BLACKWATER"
